time_s,left_tick,right_tick
49.252757073,11459820,11232935
49.299321175,11462786,11236128
49.350863934,11465853,11239217
49.402797938,11468964,11242290
49.448859454,11472065,11245354
49.500560999,11475175,11248428
49.551990986,11478277,11251624
49.598731757,11481389,11254879
49.650204182,11484452,11258090
49.701657772,11487513,11261291
49.747942448,11490565,11264493
49.799907923,11493621,11267690
49.851484299,11496697,11270875
49.89817524,11499784,11274053
49.949370623,11502878,11277233
50.001182318,11505978,11280415
50.052687407,11509065,11283623
50.099037886,11512146,11286842
50.150716305,11515253,11290043
50.202159644,11518365,11293247
50.249018908,11521495,11296440
50.303189278,11524628,11299645
50.35206151,11527738,11302863
50.398564339,11530840,11306101
50.45011878,11533998,11309315
50.501532555,11537174,11312529
50.548061371,11540332,11315753
50.599643231,11543492,11318982
50.651342154,11546695,11322182
50.703019858,11549923,11325378
50.749594927,11553140,11328587
50.800851107,11556369,11331800
50.852500677,11559614,11334998
50.899150849,11562877,11338198
50.950535536,11566131,11341402
51.00283742,11569395,11344624
51.048857212,11572680,11347818
51.100266219,11575976,11351025
51.151919127,11579272,11354239
51.199875117,11582571,11357454
51.249705315,11585850,11360672
51.302553892,11589131,11363886
51.348173857,11592442,11367093
51.399698019,11595778,11370286
51.45238328,11599140,11373475
51.503419876,11602522,11376658
51.549478531,11605861,11379855
51.600625754,11609206,11383056
51.652644873,11612534,11386264
51.698763848,11615857,11389485
51.750363827,11619225,11392680
51.801810265,11622607,11395882
51.848352909,11625974,11399088
51.900189638,11629344,11402309
51.951969147,11632733,11405504
51.998338938,11636139,11408704
52.049886704,11639529,11411911
52.10113144,11642916,11415124
52.152920246,11646327,11418326
52.204370976,11649744,11421523
52.251146078,11653148,11424736
52.303424359,11656545,11427950
52.349093199,11659953,11431154
52.400815964,11663370,11434352
52.452443838,11666763,11437558
52.498892546,11670166,11440775
52.550286055,11673558,11444105
52.601857901,11676958,11447491
52.648260117,11680386,11450760
52.699836016,11683820,11454006
52.751657248,11687265,11457255
52.799092293,11690722,11460512
52.84958601,11694219,11463798
52.901128531,11697741,11467093
52.952876807,11701266,11470558
52.999263764,11704818,11474090
53.050816536,11708409,11477627
53.103419304,11712025,11481180
53.149030447,11715628,11484759
53.203745127,11719228,11488361
53.252388955,11722805,11491929
53.298660994,11726378,11495493
53.350802183,11729943,11499031
53.401710511,11733517,11502565
53.448637247,11737076,11506102
53.500133038,11740633,11509655
53.551788092,11744205,11513161
53.598214627,11747779,11516664
53.649779082,11751338,11520171
53.702405691,11754893,11523682
53.752759695,11758440,11527163
53.799425841,11761992,11530623
53.850819111,11765525,11534094
53.902642012,11769049,11537579
53.948877097,11772581,11541015
54.001268626,11776113,11544453
54.05188036,11779617,11547879
54.098833561,11783119,11551314
54.150404215,11786542,11554808
54.211648703,11789965,11558324
54.248018742,11793311,11561861
54.299803019,11796639,11565392
54.351375819,11799811,11568984
54.404069186,11802932,11572608
54.450529337,11806080,11576194
54.501218081,11809228,11579778
54.552727223,11812329,11583389
54.599242926,11815412,11587005
54.65106082,11818441,11590613
54.702435732,11821459,11594216
54.748895645,11824342,11597838
54.801141262,11827188,11601481
54.851942301,11829933,11605190
54.89874959,11832659,11608930
54.950123072,11835234,11612693
55.001985312,11837765,11616462
55.048969269,11839477,11620328
55.100534439,11840902,11624235
55.152383089,11842208,11628161
55.199534178,11843471,11632108
55.251562357,11844717,11636105
55.302710533,11845956,11640122
55.349189997,11847192,11644204
55.401713133,11848432,11648330
55.452828169,11849586,11652521
55.500360012,11850694,11656740
55.551836014,11851822,11660951
55.602851153,11852975,11665180
55.649562359,11854121,11669414
55.701386929,11855261,11673668
55.753028155,11856388,11677956
55.799830914,11857507,11682260
55.853319407,11858685,11686528
55.898302555,11859909,11690800
55.95077467,11861144,11695036
56.002110482,11862380,11699274
56.049250126,11863600,11703547
56.100876093,11864810,11707847
56.151643277,11866777,11712088
56.198016405,11869066,11716334
56.249799967,11871365,11720558
56.301282168,11873671,11724785
56.352773428,11875875,11729081
56.399607897,11878052,11733418
56.452056408,11879357,11737834
56.503162384,11880322,11742277
56.549238444,11881975,11746680
56.600858927,11883969,11751097
56.652291298,11885998,11755534
56.699290514,11888028,11759982
56.750701428,11889985,11764477
56.802636624,11891920,11769005
56.849092245,11893047,11773611
56.900715113,11893836,11778257
56.952424288,11895355,11782864
56.99911213,11897216,11787463
57.05138731,11899141,11792059
57.102082253,11901096,11796660
57.148540497,11903034,11801277
57.200537444,11904970,11805920
57.252199412,11906905,11810568
57.298484087,11908842,11815240
57.350372792,11910863,11819844
57.40148449,11912923,11824428
57.448122263,11914977,11829033
57.499568463,11917036,11833649
57.551177025,11919143,11838257
57.602995634,11921269,11842877
57.649448395,11923394,11847491
57.700683356,11925522,11852109
57.753620386,11927546,11856536
57.799812794,11929538,11860885
57.85151577,11931576,11865206
57.902526141,11933635,11869513
57.948522807,11935758,11873776
58.000555039,11937903,11878020
58.051486731,11940059,11882284
58.098115445,11942222,11886565
58.149615765,11944324,11890921
58.201508761,11946418,11895318
58.247960091,11948536,11899700
58.29938078,11950649,11904082
58.351095677,11952661,11908220
58.402851582,11954627,11912250
58.449192047,11956640,11916234
58.503633976,11958681,11920199
58.55210805,11960792,11924103
58.598879099,11962932,11927992
58.650264502,11965007,11931940
58.701854945,11967048,11935918
58.748872519,11969135,11939864
58.799949408,11971246,11943809
58.85161686,11973435,11947691
58.898540259,11975669,11951548
58.949872256,11977869,11955267
59.001137257,11980062,11958923
59.053564787,11982076,11962399
59.099281311,11984030,11965811
59.151254893,11985887,11969236
59.202588797,11987721,11972673
59.249192715,11989494,11976122
59.300696612,11991251,11979575
59.351957322,11992895,11983090
59.399414063,11994496,11986633
59.450397492,11996054,11990180
59.502957106,11997602,11993747
59.548892737,11999184,11997196
59.600330592,12000783,12000617
59.651655674,12002431,12003924
59.699064494,12004102,12007191
59.75088501,12005820,12010364
59.801282883,12007563,12013495
59.853032589,12009344,12016514
59.899593354,12011138,12019493
59.952538729,12012985,12022372
60.003137112,12014851,12025212
60.049962759,12016700,12027189
60.101453305,12018538,12028833
60.153149128,12020361,12030290
60.203574658,12022181,12031670
60.254131556,12023997,12033035
60.299822092,12025816,12034402
60.351872921,12027618,12035768
60.402469397,12029416,12037133
60.448944569,12031214,12038479
60.50055337,12033012,12039813
60.551998377,12034808,12041120
60.599269629,12036608,12042408
60.650599002999996,12038392,12043669
60.702385903,12040173,12044916
60.783859015,12041949,12046129
60.795338393,12043731,12047318
60.852568388,12044868,12049065
60.91227293,12045707,12051100
60.946027518,12046484,12053133
61.003614664,12047244,12055163
61.071411133,12048024,12057142
61.120363236,12048825,12059100
61.14338398,12049641,12061009
61.193901301,12050468,12062901
61.244900227,12051297,12064741
61.296320916,12052122,12066570
61.364181042,12052943,12068353
61.440222025,12053770,12070130
61.445950032,12054589,12071880
61.516568423,12055401,12073622
61.595363379,12056208,12075335
61.599657059,12057015,12077046
61.671272517,12057799,12078729
61.743803025,12058566,12080394
61.745718241,12059328,12082027
61.819545746,12060093,12083649
61.888065815,12060847,12085247
61.894671917,12061593,12086842
61.959386349,12062333,12088412
62.011460066,12063056,12089982
62.044172526,12063755,12091517
62.112296343,12064444,12093041
62.167863846,12065136,12094545
62.193783284,12065830,12096031
62.247824192,12066514,12097483
62.319737912,12067190,12098933
62.378680706,12067860,12100372
62.394196511,12068518,12101807
62.467760802,12069151,12103213
62.539191485,12069767,12104605
62.543463946,12070380,12105977
62.61553216,12071000,12107335
62.695364476,12071627,12108674
62.69760871,12072257,12110012
62.745179177,12072877,12111323
62.843528986,12073489,12112618
62.846701622,12074084,12113894
62.916402817,12074657,12115167
62.98715353,12075206,12116428
62.996580363,12075740,12117675
63.06037283,12076275,12118904
63.131241083,12076821,12120122
63.145341635,12077366,12121330
63.199921608,12077905,12122527
63.271937847,12078441,12123710
63.316246033,12078976,12124875
63.347741604,12079500,12126026
63.413061381,12080015,12127165
63.483400345,12080512,12128278
63.496662617,12080997,12129376
63.548680544,12081477,12130458
63.618982554,12081959,12131528
63.64620018,12082436,12132585
63.712585926,12082906,12133639
63.78719616,12083373,12134681
63.795810461,12083837,12135710
63.859816075,12084291,12136726
63.935182095,12084736,12137735
63.94505477,12085178,12138725
64.008004189,12085618,12139700
64.083630562,12086050,12140646
64.09328413,12086472,12141578
64.16012621,12086890,12142492
64.222376109,12087311,12143403
64.243702174,12087722,12144309
64.304234267,12088124,12145222
64.38787365,12088520,12146127
64.392591,12088914,12147030
64.460379124,12089310,12147909
64.528930188,12089704,12148760
64.543419838,12090089,12149585
64.601256132,12090466,12150406
64.658491373,12090838,12151225
64.703543187,12091211,12152049
64.747537852,12091571,12152869
64.799586535,12091918,12153674
64.881787777,12092262,12154466
64.896296025,12092605,12155243
64.965143442,12092951,12156005
65.039837838,12093302,12156763
65.044801951,12093644,12157514
65.11959076,12093978,12158266
65.164480687,12094305,12159000
65.194142819,12094629,12159716
65.262879849,12094943,12160419
65.335306406,12095247,12161112
65.343701125,12095547,12161794
65.408285618,12095845,12162473
65.479302407,12096145,12163150
65.493249417,12096448,12163817
65.547548771,12096740,12164469
65.627597809,12097024,12165121
65.712101221,12097305,12165754
65.716634274,12097584,12166373
65.784043789,12097861,12166995
65.79731679,12098141,12167626
65.86432004,12098411,12168250
65.908728123,12098672,12168867
65.9468112,12098932,12169467
66.007952929,12099193,12170038
66.087320328,12099454,12170594
66.096868039,12099712,12171154
66.155657769,12099972,12171714
66.225054503,12100231,12172263
66.299396038,12100481,12172803
66.300694943,12100719,12173343
66.375669957,12100956,12173869
66.396473885,12101193,12174383
66.45935297,12101429,12174884
66.516494751,12101661,12175375
66.546183586,12101892,12175878
66.601687193,12102127,12176383
66.656017781,12102351,12176865
66.744638443,12102564,12177330
66.7483809,12102770,12177791
66.822641611,12102976,12178255
66.891160012,12103182,12178703
66.897721529,12103389,12179143
66.963818312,12103595,12179584
67.031289339,12103803,12180033
67.047329903,12104005,12180477
67.104035378,12104199,12180915
67.172286034,12104390,12181333
67.239727497,12104579,12181737
67.245417595,12104767,12182131
67.315766573,12104955,12182521
67.38732791,12105144,12182904
67.394455195,12105334,12183285
67.460036993,12105523,12183666
67.535149098,12105710,12184049
67.54419446,12105889,12184429
67.604875088,12106059,12184796
67.683562756,12106228,12185159
67.694775343,12106396,12185526
67.759332896,12106561,12185890
67.839407444,12106726,12186256
67.844060421,12106890,12186620
67.915822506,12107057,12186973
67.991247177,12107223,12187316
67.993893385,12107390,12187656
68.06387949,12107546,12187985
68.143106938,12107693,12188314
68.144099713,12107838,12188650
68.215646267,12107985,12188988
68.296115399,12108129,12189325
68.301424742,12108273,12189660
